sentence_id,word,label
2240,for,O
2240,further,O
2240,details,O
2241,IP,O
2241,49.138.24.231,B-IP_ADDRESS
2241,attempted,O
2241,login,O
2241,for,O
2241,tracyward@example.org,B-EMAIL
2242,Billing,O
2242,email,O
2242,is,O
2242,kingjessica@example.net,B-EMAIL
2242,and,O
2242,phone,O
2242,is,O
2242,+91-8456771541,B-PHONE
2243,Login,O
2243,with,O
2243,password,O
2243,Udps55$YY,B-PASSWORD
2243,for,O
2243,admin,O
2243,access,O
2244,Login,O
2244,with,O
2244,password,O
2244,Asua45%JL,B-PASSWORD
2244,for,O
2244,admin,O
2244,access,O
2245,Send,O
2245,the,O
2245,invoice,O
2245,to,O
2245,barbaramcclain@example.com,B-EMAIL
2245,from,O
2245,Nancy,B-NAME
2245,Wood,I-NAME
2246,Use,O
2246,the,O
2246,token,O
2246,sk-908DA57E85FB47AC8032,B-API_KEY
2246,to,O
2246,authenticate,O
2246,the,O
2246,request,O
2247,Key,O
2247,pk_live_21494C4325B64D798C52,B-API_KEY
2247,expired,O
2247,please,O
2247,issue,O
2247,a,O
2247,new,O
2247,one,O
2248,Key,O
2248,AKIA6F8CEE20327F475496E5,B-API_KEY
2248,expired,O
2248,please,O
2248,issue,O
2248,a,O
2248,new,O
2248,one,O
2249,Employee,O
2249,Katherine,B-NAME
2249,Buchanan,I-NAME
2249,SSN,O
2249,765-76-6647,B-SSN
2249,needs,O
2249,benefits,O
2249,update,O
2250,User,O
2250,Amber,B-NAME
2250,Gomez,I-NAME
2250,from,O
2250,85.227.180.35,B-IP_ADDRESS
2250,needs,O
2250,access,O
2251,I,O
2251,got,O
2251,an,O
2251,email,O
2251,from,O
2251,brendacollins@example.com,B-EMAIL
2251,claiming,O
2251,to,O
2251,be,O
2251,Andrea,B-NAME
2251,Cox,I-NAME
2252,AWS,O
2252,key,O
2252,pk_live_E045C885D9B14566AF5E,B-API_KEY
2252,is,O
2252,leaking,O
2252,in,O
2252,the,O
2252,logs,O
2253,The,O
2253,token,O
2253,is,O
2253,sk-8DCA720B61B547A38943,B-API_KEY
2253,use,O
2253,it,O
2253,before,O
2253,it,O
2253,expires,O
2254,I,O
2254,paid,O
2254,using,O
2254,card,O
2254,5442-2061-8506-9298,B-CREDIT_CARD
2254,but,O
2254,it,O
2254,got,O
2254,declined,O
2255,IP,O
2255,143.186.110.206,B-IP_ADDRESS
2255,attempted,O
2255,login,O
2255,for,O
2255,laurenmiller@example.org,B-EMAIL
2256,My,O
2256,API,O
2256,key,O
2256,is,O
2256,xoxb-825D67D8272344AEACDC,B-API_KEY
2256,why,O
2256,is,O
2256,it,O
2256,returning,O
2256,401,O
2257,My,O
2257,SSN,O
2257,is,O
2257,031-83-9330,B-SSN
2257,and,O
2257,I,O
2257,need,O
2257,help,O
2257,with,O
2257,my,O
2257,account,O
2258,Employee,O
2258,Ashley,B-NAME
2258,Rodriguez,I-NAME
2258,SSN,O
2258,840-65-4885,B-SSN
2258,needs,O
2258,benefits,O
2258,update,O
2259,Explain,O
2259,the,O
2259,concept,O
2259,of,O
2259,backpropagation,O
2260,Card,O
2260,number,O
2260,4587-5524-5296-1514,B-CREDIT_CARD
2260,was,O
2260,used,O
2260,by,O
2260,Stephen,B-NAME
2260,Medina,I-NAME
2261,The,O
2261,host,O
2261,132.94.228.94,B-IP_ADDRESS
2261,is,O
2261,unreachable,O
2262,Explain,O
2262,the,O
2262,concept,O
2262,of,O
2262,backpropagation,O
2263,My,O
2263,email,O
2263,is,O
2263,jvaldez@example.com,B-EMAIL
2263,and,O
2263,my,O
2263,API,O
2263,key,O
2263,is,O
2263,sk-5C5C0B9307A549ACB16D,B-API_KEY
2264,IP,O
2264,207.24.186.133,B-IP_ADDRESS
2264,attempted,O
2264,login,O
2264,for,O
2264,schwartzcarol@example.net,B-EMAIL
2265,How,O
2265,do,O
2265,neural,O
2265,networks,O
2265,learn,O
2265,representations,O
2266,Name,O
2266,Ashley,B-NAME
2266,Short,I-NAME
2266,email,O
2266,banderson@example.net,B-EMAIL
2266,phone,O
2266,+1-990-102-7190,B-PHONE
2266,card,O
2266,5165-6633-9350-8243,B-CREDIT_CARD
2267,My,O
2267,email,O
2267,is,O
2267,cameron42@example.org,B-EMAIL
2267,and,O
2267,my,O
2267,API,O
2267,key,O
2267,is,O
2267,xoxb-0AF63E80633444AF9142,B-API_KEY
2268,The,O
2268,key,O
2268,pk_live_68341AE59ABA4B3CA3D9,B-API_KEY
2268,was,O
2268,issued,O
2268,to,O
2268,Douglas,B-NAME
2268,Evans,I-NAME
2269,Server,O
2269,password,O
2269,is,O
2269,Wwdf51&RX,B-PASSWORD
2269,for,O
2269,IP,O
2269,77.151.70.247,B-IP_ADDRESS
2270,API,O
2270,key,O
2270,AKIA41716A9C992E4849B1FF,B-API_KEY
2270,and,O
2270,card,O
2270,4328-0999-7024-4043,B-CREDIT_CARD
2270,are,O
2270,compromised,O
2271,Please,O
2271,reset,O
2271,the,O
2271,password,O
2271,Ovut86$JG,B-PASSWORD
2271,for,O
2271,user,O
2271,Timothy,B-NAME
2271,White,I-NAME
2272,Please,O
2272,contact,O
2272,Jeffrey,B-NAME
2272,Morgan,I-NAME
2272,at,O
2272,bettylindsey@example.net,B-EMAIL
2272,for,O
2272,further,O
2272,details,O
2273,Explain,O
2273,the,O
2273,concept,O
2273,of,O
2273,backpropagation,O
2274,The,O
2274,quick,O
2274,brown,O
2274,fox,O
2274,jumps,O
2274,over,O
2274,the,O
2274,lazy,O
2274,dog,O
2275,API,O
2275,key,O
2275,sk-BB11AA8A4F3544119C06,B-API_KEY
2275,and,O
2275,card,O
2275,5906-2798-9582-4773,B-CREDIT_CARD
2275,are,O
2275,compromised,O
2276,Card,O
2276,number,O
2276,5065-9100-4436-4364,B-CREDIT_CARD
2276,was,O
2276,used,O
2276,by,O
2276,Carmen,B-NAME
2276,Small,I-NAME
2277,The,O
2277,quick,O
2277,brown,O
2277,fox,O
2277,jumps,O
2277,over,O
2277,the,O
2277,lazy,O
2277,dog,O
2278,Contact,O
2278,support,O
2278,using,O
2278,phone,O
2278,(785),B-PHONE
2278,710-9338,I-PHONE
2278,or,O
2278,email,O
2278,kmartinez@example.net,B-EMAIL
2279,The,O
2279,database,O
2279,password,O
2279,is,O
2279,Qtdp22$BP,B-PASSWORD
2279,please,O
2279,update,O
2279,it,O
2280,Forgot,O
2280,password,O
2280,Srza40%ON,B-PASSWORD
2280,please,O
2280,help,O
2280,me,O
2281,My,O
2281,email,O
2281,is,O
2281,ivanmitchell@example.com,B-EMAIL
2281,and,O
2281,my,O
2281,API,O
2281,key,O
2281,is,O
2281,rk_live_6FC9A38FA47F410597EC,B-API_KEY
2282,You,O
2282,can,O
2282,reach,O
2282,me,O
2282,at,O
2282,(175),B-PHONE
2282,735-1851,I-PHONE
2282,or,O
2282,email,O
2282,hdoyle@example.com,B-EMAIL
2283,Reset,O
2283,my,O
2283,password,O
2283,Oifa59^KK,B-PASSWORD
2283,account,O
2283,taraanderson@example.org,B-EMAIL
2284,Help,O
2284,me,O
2284,write,O
2284,a,O
2284,function,O
2284,to,O
2284,sort,O
2284,a,O
2284,list,O
2285,Login,O
2285,with,O
2285,password,O
2285,Uqvw32$EL,B-PASSWORD
2285,for,O
2285,admin,O
2285,access,O
2286,Contact,O
2286,support,O
2286,using,O
2286,phone,O
2286,+1-081-372-2982,B-PHONE
2286,or,O
2286,email,O
2286,catherinewood@example.org,B-EMAIL
2287,Explain,O
2287,the,O
2287,concept,O
2287,of,O
2287,backpropagation,O
2288,Can,O
2288,you,O
2288,help,O
2288,me,O
2288,debug,O
2288,this,O
2288,Python,O
2288,code,O
2289,Deploy,O
2289,to,O
2289,185.199.146.199,B-IP_ADDRESS
2289,using,O
2289,token,O
2289,ghp_C5FB9A2397144ACE99F6,B-API_KEY
2290,Contact,O
2290,support,O
2290,using,O
2290,phone,O
2290,962-840-7695,B-PHONE
2290,or,O
2290,email,O
2290,jason68@example.org,B-EMAIL
2291,Name,O
2291,Natalie,B-NAME
2291,Whitehead,I-NAME
2291,email,O
2291,morenomatthew@example.org,B-EMAIL
2291,phone,O
2291,+1-927-047-2334,B-PHONE
2291,card,O
2291,3134-408833-18380,B-CREDIT_CARD
2292,Reset,O
2292,my,O
2292,password,O
2292,Hzlv28$MR,B-PASSWORD
2292,account,O
2292,efisher@example.org,B-EMAIL
2293,Help,O
2293,me,O
2293,write,O
2293,a,O
2293,function,O
2293,to,O
2293,sort,O
2293,a,O
2293,list,O
2294,Explain,O
2294,the,O
2294,concept,O
2294,of,O
2294,backpropagation,O
2295,I,O
2295,got,O
2295,an,O
2295,email,O
2295,from,O
2295,troysnyder@example.org,B-EMAIL
2295,claiming,O
2295,to,O
2295,be,O
2295,Lisa,B-NAME
2295,Roman,I-NAME
2296,My,O
2296,email,O
2296,is,O
2296,parsonsnancy@example.org,B-EMAIL
2296,and,O
2296,my,O
2296,API,O
2296,key,O
2296,is,O
2296,ghp_AC1FA39265084B679AA1,B-API_KEY
2297,Login,O
2297,with,O
2297,password,O
2297,Zbey72!NG,B-PASSWORD
2297,for,O
2297,admin,O
2297,access,O
2298,I,O
2298,paid,O
2298,using,O
2298,card,O
2298,4852-0023-9152-3133,B-CREDIT_CARD
2298,but,O
2298,it,O
2298,got,O
2298,declined,O
2299,Hi,O
2299,I,O
2299,am,O
2299,Joyce,B-NAME
2299,Reid,I-NAME
2299,my,O
2299,SSN,O
2299,is,O
2299,690-00-1917,B-SSN
2299,and,O
2299,email,O
2299,is,O
2299,nmelton@example.org,B-EMAIL
2300,My,O
2300,card,O
2300,4448-3438-7151-5474,B-CREDIT_CARD
2300,was,O
2300,charged,O
2300,incorrectly,O
2301,Please,O
2301,contact,O
2301,James,B-NAME
2301,Maldonado,I-NAME
2301,at,O
2301,brookscaroline@example.net,B-EMAIL
2301,for,O
2301,further,O
2301,details,O
2302,Card,O
2302,number,O
2302,5213-1167-9542-8326,B-CREDIT_CARD
2302,was,O
2302,used,O
2302,by,O
2302,Adriana,B-NAME
2302,Flores,I-NAME
2303,Hi,O
2303,my,O
2303,name,O
2303,is,O
2303,Jordan,B-NAME
2303,Baxter,I-NAME
2303,and,O
2303,my,O
2303,email,O
2303,is,O
2303,ryanhall@example.org,B-EMAIL
2304,Credentials:,O
2304,email=georgemendez@example.com,B-EMAIL
2304,password=Ferz88$VN,B-PASSWORD
2305,Explain,O
2305,the,O
2305,concept,O
2305,of,O
2305,backpropagation,O
2306,My,O
2306,API,O
2306,key,O
2306,is,O
2306,ghp_12DB372D352E4229AD87,B-API_KEY
2306,why,O
2306,is,O
2306,it,O
2306,returning,O
2306,401,O
2307,Name,O
2307,Allison,B-NAME
2307,Dougherty,I-NAME
2307,email,O
2307,wardjames@example.net,B-EMAIL
2307,phone,O
2307,(848),B-PHONE
2307,528-4677,I-PHONE
2307,card,O
2307,5829-0183-2051-1213,B-CREDIT_CARD
2308,You,O
2308,can,O
2308,reach,O
2308,me,O
2308,at,O
2308,406-511-7471,B-PHONE
2308,or,O
2308,email,O
2308,sloancory@example.com,B-EMAIL
2309,Use,O
2309,the,O
2309,token,O
2309,pk_live_18049DF9381B49B1947B,B-API_KEY
2309,to,O
2309,authenticate,O
2309,the,O
2309,request,O
2310,Name,O
2310,Gabriela,B-NAME
2310,Russell,I-NAME
2310,email,O
2310,amarshall@example.org,B-EMAIL
2310,phone,O
2310,(921),B-PHONE
2310,764-5177,I-PHONE
2310,card,O
2310,4959-2848-9873-5872,B-CREDIT_CARD
2311,Card,O
2311,number,O
2311,5622-7353-3406-2016,B-CREDIT_CARD
2311,was,O
2311,used,O
2311,by,O
2311,Shane,B-NAME
2311,Lewis,I-NAME
2312,My,O
2312,credit,O
2312,card,O
2312,number,O
2312,is,O
2312,5143-4421-1175-4944,B-CREDIT_CARD
2312,expires,O
2312,next,O
2312,year,O
2313,Name,O
2313,Jacob,B-NAME
2313,Martin,I-NAME
2313,email,O
2313,martinezrenee@example.com,B-EMAIL
2313,phone,O
2313,+91-1451834792,B-PHONE
2313,card,O
2313,3696-106963-74912,B-CREDIT_CARD
2314,My,O
2314,IP,O
2314,address,O
2314,is,O
2314,161.5.147.163,B-IP_ADDRESS
2314,and,O
2314,I,O
2314,cannot,O
2314,connect,O
2315,Credentials:,O
2315,email=sharper@example.net,B-EMAIL
2315,password=Cyva48^BE,B-PASSWORD
2316,My,O
2316,API,O
2316,key,O
2316,is,O
2316,AKIA456953F7A4C14B9D9526,B-API_KEY
2316,why,O
2316,is,O
2316,it,O
2316,returning,O
2316,401,O
2317,What,O
2317,is,O
2317,the,O
2317,weather,O
2317,today,O
2318,My,O
2318,number,O
2318,is,O
2318,+91-2086149842,B-PHONE
2318,and,O
2318,I,O
2318,forgot,O
2318,my,O
2318,card,O
2318,3159-528599-47576,B-CREDIT_CARD
2319,Please,O
2319,reset,O
2319,the,O
2319,password,O
2319,Nwfs32^WM,B-PASSWORD
2319,for,O
2319,user,O
2319,Leslie,B-NAME
2319,Johnson,I-NAME
2320,Hi,O
2320,I,O
2320,am,O
2320,John,B-NAME
2320,Harrison,I-NAME
2320,my,O
2320,SSN,O
2320,is,O
2320,983-67-6074,B-SSN
2320,and,O
2320,email,O
2320,is,O
2320,williamsbrenda@example.net,B-EMAIL
2321,Forgot,O
2321,password,O
2321,Ruri85#GU,B-PASSWORD
2321,please,O
2321,help,O
2321,me,O
2322,IP,O
2322,81.247.170.214,B-IP_ADDRESS
2322,attempted,O
2322,login,O
2322,for,O
2322,ashleyhester@example.com,B-EMAIL
2323,My,O
2323,email,O
2323,iharmon@example.net,B-EMAIL
2323,and,O
2323,phone,O
2323,+1-018-426-2264,B-PHONE
2323,are,O
2323,linked,O
2323,to,O
2323,card,O
2323,4859-3565-3524-3779,B-CREDIT_CARD
2324,Login,O
2324,with,O
2324,password,O
2324,Elwo10&LN,B-PASSWORD
2324,for,O
2324,admin,O
2324,access,O
2325,The,O
2325,quick,O
2325,brown,O
2325,fox,O
2325,jumps,O
2325,over,O
2325,the,O
2325,lazy,O
2325,dog,O
2326,Reset,O
2326,my,O
2326,password,O
2326,Rkrw14#BU,B-PASSWORD
2326,account,O
2326,jasonweber@example.com,B-EMAIL
2327,My,O
2327,card,O
2327,5841-5912-4269-5753,B-CREDIT_CARD
2327,was,O
2327,charged,O
2327,incorrectly,O
2328,Explain,O
2328,the,O
2328,concept,O
2328,of,O
2328,backpropagation,O
2329,Key,O
2329,AKIA0517F3AEB3FF4DB28C15,B-API_KEY
2329,expired,O
2329,please,O
2329,issue,O
2329,a,O
2329,new,O
2329,one,O
2330,The,O
2330,host,O
2330,59.204.251.154,B-IP_ADDRESS
2330,is,O
2330,unreachable,O
2331,Reset,O
2331,my,O
2331,password,O
2331,Vkbr23*DG,B-PASSWORD
2331,account,O
2331,donald63@example.org,B-EMAIL
2332,Use,O
2332,the,O
2332,token,O
2332,ghp_15F09485C577408FAA6B,B-API_KEY
2332,to,O
2332,authenticate,O
2332,the,O
2332,request,O
2333,Can,O
2333,you,O
2333,help,O
2333,me,O
2333,debug,O
2333,this,O
2333,Python,O
2333,code,O
2334,My,O
2334,credit,O
2334,card,O
2334,number,O
2334,is,O
2334,4461-1897-8737-2826,B-CREDIT_CARD
2334,expires,O
2334,next,O
2334,year,O
2335,The,O
2335,key,O
2335,ghp_151AB28CE5464D918E74,B-API_KEY
2335,was,O
2335,issued,O
2335,to,O
2335,Megan,B-NAME
2335,Mccoy,I-NAME
2336,The,O
2336,database,O
2336,password,O
2336,is,O
2336,Mfoe91@JI,B-PASSWORD
2336,please,O
2336,update,O
2336,it,O
2337,What,O
2337,is,O
2337,the,O
2337,capital,O
2337,of,O
2337,France,O
2338,Name,O
2338,Christopher,B-NAME
2338,Kerr,I-NAME
2338,email,O
2338,carpentersarah@example.com,B-EMAIL
2338,phone,O
2338,+1-195-435-1102,B-PHONE
2338,card,O
2338,5026-4062-6067-4151,B-CREDIT_CARD
2339,Hi,O
2339,my,O
2339,name,O
2339,is,O
2339,Sara,B-NAME
2339,Riley,I-NAME
2339,and,O
2339,my,O
2339,email,O
2339,is,O
2339,brianaguilar@example.org,B-EMAIL
2340,Server,O
2340,26.120.90.68,B-IP_ADDRESS
2340,uses,O
2340,password,O
2340,Ekwk36$QC,B-PASSWORD
2340,for,O
2340,ssh,O
2341,Deploy,O
2341,to,O
2341,109.199.147.73,B-IP_ADDRESS
2341,using,O
2341,token,O
2341,sk-6DB577CA2CEF4440886A,B-API_KEY
2342,The,O
2342,key,O
2342,ghp_88D95718E0984A1C91E6,B-API_KEY
2342,was,O
2342,issued,O
2342,to,O
2342,Christine,B-NAME
2342,Murray,I-NAME
2343,How,O
2343,do,O
2343,neural,O
2343,networks,O
2343,learn,O
2343,representations,O
2344,My,O
2344,IP,O
2344,address,O
2344,is,O
2344,87.243.138.8,B-IP_ADDRESS
2344,and,O
2344,I,O
2344,cannot,O
2344,connect,O
2345,What,O
2345,is,O
2345,the,O
2345,weather,O
2345,today,O
2346,Hi,O
2346,my,O
2346,name,O
2346,is,O
2346,Kimberly,B-NAME
2346,Schmidt,I-NAME
2346,and,O
2346,my,O
2346,email,O
2346,is,O
2346,vargaspamela@example.net,B-EMAIL
2347,You,O
2347,can,O
2347,reach,O
2347,me,O
2347,at,O
2347,+91-8678554701,B-PHONE
2347,or,O
2347,email,O
2347,mgill@example.net,B-EMAIL
2348,Send,O
2348,the,O
2348,invoice,O
2348,to,O
2348,kathy14@example.com,B-EMAIL
2348,from,O
2348,Andrew,B-NAME
2348,Mahoney,I-NAME
2349,What,O
2349,is,O
2349,the,O
2349,weather,O
2349,today,O
2350,AWS,O
2350,key,O
2350,AKIA5DC96F1DB8D64D59AF5C,B-API_KEY
2350,is,O
2350,leaking,O
2350,in,O
2350,the,O
2350,logs,O
2351,AWS,O
2351,key,O
2351,xoxb-8F57F9A15D8C47CD9C85,B-API_KEY
2351,is,O
2351,leaking,O
2351,in,O
2351,the,O
2351,logs,O
2352,IP,O
2352,142.159.232.43,B-IP_ADDRESS
2352,attempted,O
2352,login,O
2352,for,O
2352,whenry@example.net,B-EMAIL
2353,The,O
2353,key,O
2353,pk_live_5E25360BA91F4CF6A265,B-API_KEY
2353,was,O
2353,issued,O
2353,to,O
2353,Stephanie,B-NAME
2353,Paul,I-NAME
2354,IP,O
2354,208.228.56.72,B-IP_ADDRESS
2354,attempted,O
2354,login,O
2354,for,O
2354,salinaskyle@example.org,B-EMAIL
2355,My,O
2355,IP,O
2355,address,O
2355,is,O
2355,17.9.216.170,B-IP_ADDRESS
2355,and,O
2355,I,O
2355,cannot,O
2355,connect,O
2356,Help,O
2356,me,O
2356,write,O
2356,a,O
2356,function,O
2356,to,O
2356,sort,O
2356,a,O
2356,list,O
2357,The,O
2357,token,O
2357,is,O
2357,pk_live_0265EB9DDF474D1EB95B,B-API_KEY
2357,use,O
2357,it,O
2357,before,O
2357,it,O
2357,expires,O
2358,Employee,O
2358,Kathleen,B-NAME
2358,Nelson,I-NAME
2358,SSN,O
2358,603-16-1340,B-SSN
2358,needs,O
2358,benefits,O
2358,update,O
2359,Tell,O
2359,me,O
2359,about,O
2359,machine,O
2359,learning,O
2359,models,O
2360,Billing,O
2360,email,O
2360,is,O
2360,imatthews@example.net,B-EMAIL
2360,and,O
2360,phone,O
2360,is,O
2360,(283),B-PHONE
2360,286-7851,I-PHONE
2361,The,O
2361,database,O
2361,password,O
2361,is,O
2361,Tckp67@AV,B-PASSWORD
2361,please,O
2361,update,O
2361,it,O
2362,Explain,O
2362,the,O
2362,concept,O
2362,of,O
2362,backpropagation,O
2363,My,O
2363,phone,O
2363,number,O
2363,is,O
2363,+1-245-182-5696,B-PHONE
2363,call,O
2363,me,O
2363,anytime,O
2364,Please,O
2364,contact,O
2364,Melissa,B-NAME
2364,Hughes,I-NAME
2364,at,O
2364,htran@example.com,B-EMAIL
2364,for,O
2364,further,O
2364,details,O
2365,Please,O
2365,reset,O
2365,the,O
2365,password,O
2365,Kwgo43@MA,B-PASSWORD
2365,for,O
2365,user,O
2365,Angela,B-NAME
2365,Coleman,I-NAME
2366,My,O
2366,credit,O
2366,card,O
2366,number,O
2366,is,O
2366,5642-3012-7469-0176,B-CREDIT_CARD
2366,expires,O
2366,next,O
2366,year,O
2367,The,O
2367,database,O
2367,password,O
2367,is,O
2367,Zyaa58#YJ,B-PASSWORD
2367,please,O
2367,update,O
2367,it,O
2368,What,O
2368,is,O
2368,the,O
2368,weather,O
2368,today,O
2369,My,O
2369,credit,O
2369,card,O
2369,number,O
2369,is,O
2369,3324-827463-52356,B-CREDIT_CARD
2369,expires,O
2369,next,O
2369,year,O
2370,I,O
2370,paid,O
2370,using,O
2370,card,O
2370,5185-3111-2817-7903,B-CREDIT_CARD
2370,but,O
2370,it,O
2370,got,O
2370,declined,O
2371,My,O
2371,card,O
2371,3671-950305-68780,B-CREDIT_CARD
2371,was,O
2371,charged,O
2371,incorrectly,O
2372,The,O
2372,token,O
2372,is,O
2372,rk_live_D19E880BC62E4A2FADB6,B-API_KEY
2372,use,O
2372,it,O
2372,before,O
2372,it,O
2372,expires,O
2373,Please,O
2373,contact,O
2373,Austin,B-NAME
2373,Haynes,I-NAME
2373,at,O
2373,srivera@example.net,B-EMAIL
2373,for,O
2373,further,O
2373,details,O
2374,My,O
2374,number,O
2374,is,O
2374,(882),B-PHONE
2374,015-1497,I-PHONE
2374,and,O
2374,I,O
2374,forgot,O
2374,my,O
2374,card,O
2374,3595-678323-95936,B-CREDIT_CARD
2375,My,O
2375,number,O
2375,is,O
2375,(185),B-PHONE
2375,360-8780,I-PHONE
2375,and,O
2375,I,O
2375,forgot,O
2375,my,O
2375,card,O
2375,4720-3734-4836-5670,B-CREDIT_CARD
2376,My,O
2376,IP,O
2376,address,O
2376,is,O
2376,125.179.236.142,B-IP_ADDRESS
2376,and,O
2376,I,O
2376,cannot,O
2376,connect,O
2377,Credentials:,O
2377,email=pfrancis@example.net,B-EMAIL
2377,password=Qdww36$HG,B-PASSWORD
2378,AWS,O
2378,key,O
2378,rk_live_4A29F696BDDC46D48D42,B-API_KEY
2378,is,O
2378,leaking,O
2378,in,O
2378,the,O
2378,logs,O
2379,Hi,O
2379,there,O
2379,I,O
2379,am,O
2379,Caleb,B-NAME
2379,Horn,I-NAME
2380,What,O
2380,is,O
2380,the,O
2380,weather,O
2380,today,O
2381,What,O
2381,is,O
2381,the,O
2381,weather,O
2381,today,O
2382,My,O
2382,email,O
2382,is,O
2382,jason12@example.net,B-EMAIL
2382,and,O
2382,my,O
2382,API,O
2382,key,O
2382,is,O
2382,ghp_4EFA3F4AF7964221884F,B-API_KEY
2383,Forgot,O
2383,password,O
2383,Zlba46%IU,B-PASSWORD
2383,please,O
2383,help,O
2383,me,O
2384,Contact,O
2384,Jon,B-NAME
2384,Romero,I-NAME
2384,at,O
2384,parksanna@example.net,B-EMAIL
2384,her,O
2384,phone,O
2384,is,O
2384,040-146-1597,B-PHONE
2385,You,O
2385,can,O
2385,reach,O
2385,me,O
2385,at,O
2385,+91-0942941259,B-PHONE
2385,or,O
2385,email,O
2385,vhowell@example.net,B-EMAIL
2386,Reset,O
2386,my,O
2386,password,O
2386,Curo80*WX,B-PASSWORD
2386,account,O
2386,johndaniels@example.com,B-EMAIL
2387,Use,O
2387,the,O
2387,token,O
2387,sk-B2DFEB2B3B444182AED9,B-API_KEY
2387,to,O
2387,authenticate,O
2387,the,O
2387,request,O
2388,Call,O
2388,Victoria,B-NAME
2388,Price,I-NAME
2388,at,O
2388,606-289-5134,B-PHONE
2388,his,O
2388,card,O
2388,is,O
2388,5786-0577-6771-9288,B-CREDIT_CARD
2389,I,O
2389,paid,O
2389,using,O
2389,card,O
2389,5497-2655-7136-4967,B-CREDIT_CARD
2389,but,O
2389,it,O
2389,got,O
2389,declined,O
2390,What,O
2390,is,O
2390,the,O
2390,capital,O
2390,of,O
2390,France,O
2391,Forgot,O
2391,password,O
2391,Ijui90*UA,B-PASSWORD
2391,please,O
2391,help,O
2391,me,O
2392,My,O
2392,SSN,O
2392,is,O
2392,990-18-5111,B-SSN
2392,and,O
2392,I,O
2392,need,O
2392,help,O
2392,with,O
2392,my,O
2392,account,O
2393,My,O
2393,IP,O
2393,address,O
2393,is,O
2393,59.178.173.116,B-IP_ADDRESS
2393,and,O
2393,I,O
2393,cannot,O
2393,connect,O
2394,Please,O
2394,contact,O
2394,David,B-NAME
2394,Hall,I-NAME
2394,at,O
2394,charles76@example.com,B-EMAIL
2394,for,O
2394,further,O
2394,details,O
2395,Social,O
2395,security,O
2395,number,O
2395,670-50-6809,B-SSN
2395,on,O
2395,the,O
2395,form,O
2395,is,O
2395,wrong,O
2396,The,O
2396,database,O
2396,password,O
2396,is,O
2396,Imgv91%NE,B-PASSWORD
2396,please,O
2396,update,O
2396,it,O
2397,I,O
2397,paid,O
2397,using,O
2397,card,O
2397,5633-3892-3495-2457,B-CREDIT_CARD
2397,but,O
2397,it,O
2397,got,O
2397,declined,O
2398,The,O
2398,server,O
2398,at,O
2398,164.79.59.59,B-IP_ADDRESS
2398,is,O
2398,down,O
2398,please,O
2398,check,O
2399,My,O
2399,email,O
2399,stevengray@example.net,B-EMAIL
2399,and,O
2399,phone,O
2399,+91-2941232806,B-PHONE
2399,are,O
2399,linked,O
2399,to,O
2399,card,O
2399,5258-8314-0035-6303,B-CREDIT_CARD
2400,I,O
2400,got,O
2400,an,O
2400,email,O
2400,from,O
2400,gward@example.com,B-EMAIL
2400,claiming,O
2400,to,O
2400,be,O
2400,Kathy,B-NAME
2400,Reeves,I-NAME
2401,Forgot,O
2401,password,O
2401,Pifm43@JX,B-PASSWORD
2401,please,O
2401,help,O
2401,me,O
2402,Employee,O
2402,Holly,B-NAME
2402,Warren,I-NAME
2402,SSN,O
2402,286-85-6434,B-SSN
2402,needs,O
2402,benefits,O
2402,update,O
2403,My,O
2403,email,O
2403,is,O
2403,rhughes@example.net,B-EMAIL
2403,and,O
2403,my,O
2403,API,O
2403,key,O
2403,is,O
2403,xoxb-9F1D6AF7ADC94AD59BDA,B-API_KEY
2404,Login,O
2404,with,O
2404,password,O
2404,Hiln57&BK,B-PASSWORD
2404,for,O
2404,admin,O
2404,access,O
2405,Call,O
2405,Isaiah,B-NAME
2405,Gonzales,I-NAME
2405,at,O
2405,(330),B-PHONE
2405,846-0172,I-PHONE
2405,his,O
2405,card,O
2405,is,O
2405,5554-1408-5796-2295,B-CREDIT_CARD
2406,My,O
2406,phone,O
2406,number,O
2406,is,O
2406,+1-066-788-4573,B-PHONE
2406,call,O
2406,me,O
2406,anytime,O
2407,Send,O
2407,the,O
2407,invoice,O
2407,to,O
2407,michaelnewton@example.org,B-EMAIL
2407,from,O
2407,Robert,B-NAME
2407,May,I-NAME
2408,User,O
2408,John,B-NAME
2408,Jackson,I-NAME
2408,has,O
2408,SSN,O
2408,850-23-0506,B-SSN
2408,and,O
2408,lives,O
2408,at,O
2408,unknown,O
2408,address,O
2409,Server,O
2409,19.4.99.232,B-IP_ADDRESS
2409,uses,O
2409,password,O
2409,Qivo38%OQ,B-PASSWORD
2409,for,O
2409,ssh,O
2410,Reset,O
2410,my,O
2410,password,O
2410,Mxhf17#WF,B-PASSWORD
2410,account,O
2410,spencer55@example.com,B-EMAIL
2411,Tell,O
2411,me,O
2411,about,O
2411,machine,O
2411,learning,O
2411,models,O
2412,Deploy,O
2412,to,O
2412,178.28.146.64,B-IP_ADDRESS
2412,using,O
2412,token,O
2412,rk_live_52005B28E5CD4E3D9752,B-API_KEY
2413,My,O
2413,IP,O
2413,address,O
2413,is,O
2413,106.167.65.249,B-IP_ADDRESS
2413,and,O
2413,I,O
2413,cannot,O
2413,connect,O
2414,I,O
2414,paid,O
2414,using,O
2414,card,O
